,artist,title,lastPos,rank,weeks,date
77,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,73,78,14,2018-11-10
78,Chris Janson,Drunk Girl,87,79,10,2018-11-10
79,Trippie Redd,Topanga,0,80,1,2018-11-10
80,Pardison Fontaine Featuring Cardi B,Backin' It Up,95,81,3,2018-11-10
81,Lil Mosey,Noticed,80,82,6,2018-11-10
82,Tyga & Nicki Minaj,Dip,0,83,1,2018-11-10
83,Daniel Caesar Featuring H.E.R.,Best Part,85,84,15,2018-11-10
84,Eminem Featuring Joyner Lucas,Lucky You,78,85,9,2018-11-10
85,Calvin Harris & Sam Smith,Promises,77,86,11,2018-11-10
86,Old Dominion,Hotel Key,84,87,18,2018-11-10
87,Eminem,Killshot,79,88,7,2018-11-10
88,Steve Aoki Featuring BTS,Waste It On Me,0,89,1,2018-11-10
89,P!nk,A Million Dreams,0,90,1,2018-11-10
90,Dierks Bentley Featuring Brothers Osborne,Burning Man,100,91,2,2018-11-10
91,Eminem,Venom,74,92,5,2018-11-10
92,Lil Uzi Vert,New Patek,90,93,7,2018-11-10
93,Dean Lewis,Be Alright,0,94,1,2018-11-10
94,Cole Swindell,Break Up In The End,76,95,17,2018-11-10
95,Eric Church,Desperate Man,94,96,13,2018-11-10
96,Lil Mosey,Kamikaze,0,97,1,2018-11-10
97,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,0,98,3,2018-11-10
98,Silk City x Dua Lipa,Electricity,97,99,4,2018-11-10
99,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,99,100,19,2018-11-10
0,Maroon 5 Featuring Cardi B,Girls Like You,1,1,22,2018-11-03
1,Travis Scott,Sicko Mode,7,2,12,2018-11-03
2,Juice WRLD,Lucid Dreams,3,3,24,2018-11-03
3,Marshmello & Bastille,Happier,6,4,10,2018-11-03
4,Post Malone,Better Now,4,5,26,2018-11-03
5,Kodak Black Featuring Travis Scott & Offset,ZEZE,2,6,2,2018-11-03
6,5 Seconds Of Summer,Youngblood,9,7,21,2018-11-03
7,Lil Baby & Gunna,Drip Too Hard,8,8,6,2018-11-03
8,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),0,9,1,2018-11-03
9,Khalid & Normani,Love Lies,14,10,36,2018-11-03
10,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,16,11,4,2018-11-03
11,Halsey,Without Me,23,12,3,2018-11-03
12,Bad Bunny Featuring Drake,MIA,5,13,2,2018-11-03
13,Lady Gaga & Bradley Cooper,Shallow,10,14,4,2018-11-03
14,Imagine Dragons,Natural,13,15,14,2018-11-03
15,Sheck Wes,Mo Bamba,21,16,9,2018-11-03
16,"Cardi B, Bad Bunny & J Balvin",I Like It,12,17,29,2018-11-03
17,Ella Mai,Trip,11,18,12,2018-11-03
18,Tyga Featuring Offset,Taste,17,19,22,2018-11-03
19,"benny blanco, Halsey & Khalid",Eastside,22,20,15,2018-11-03
20,Panic! At The Disco,High Hopes,27,21,12,2018-11-03
21,Drake,Nonstop,20,22,17,2018-11-03
22,Drake,In My Feelings,15,23,17,2018-11-03
23,Ariana Grande,God Is A Woman,19,24,15,2018-11-03
24,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,18,25,14,2018-11-03
25,Future & Juice WRLD,Fine China,0,26,1,2018-11-03
26,Lil Baby & Drake,Yes Indeed,28,27,24,2018-11-03
27,Selena Gomez,Back To You,24,28,24,2018-11-03
28,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,29,29,21,2018-11-03
29,lovelytheband,Broken,33,30,15,2018-11-03
30,Bazzi Featuring Camila Cabello,Beautiful,32,31,12,2018-11-03
31,Ella Mai,Boo'd Up,25,32,30,2018-11-03
32,Lil Wayne,Uproar,36,33,4,2018-11-03
33,Khalid,Better,71,34,6,2018-11-03
34,Kanye West & Lil Pump,I Love It,26,35,7,2018-11-03
35,Bebe Rexha,I'm A Mess,37,36,15,2018-11-03
36,Luke Combs,She Got The Best Of Me,44,37,11,2018-11-03
37,Taylor Swift,Delicate,34,38,33,2018-11-03
38,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,41,39,6,2018-11-03
39,Lauv,I Like Me Better,39,40,37,2018-11-03
40,Ariana Grande,Breathin,52,41,10,2018-11-03
41,Lil Baby,Close Friends,30,42,3,2018-11-03
42,XXXTENTACION,Sad!,40,43,34,2018-11-03
43,Post Malone Featuring Ty Dolla $ign,Psycho,38,44,35,2018-11-03
44,Cardi B Featuring Kehlani,Ring,46,45,14,2018-11-03
45,Dan + Shay,Tequila,47,46,33,2018-11-03
46,"Zedd, Maren Morris & Grey",The Middle,43,47,39,2018-11-03
47,6ix9ine Featuring Bobby Shmurda,STOOPID,51,48,3,2018-11-03
48,Lil Baby & Gunna Featuring Drake,Never Recover,35,49,3,2018-11-03
49,Ariana Grande,No Tears Left To Cry,49,50,27,2018-11-03
50,NF,Lie,58,51,13,2018-11-03
51,Dan + Shay,Speechless,63,52,7,2018-11-03
52,Flipp Dinero,Leave Me Alone,76,53,6,2018-11-03
53,Cardi B,Money,0,54,1,2018-11-03
54,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,42,55,4,2018-11-03
55,Kane Brown,Lose It,66,56,15,2018-11-03
56,Lady Gaga,Always Remember Us This Way,50,57,3,2018-11-03
57,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),59,58,9,2018-11-03
58,Quavo,W O R K I N  M E,53,59,11,2018-11-03
59,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,62,60,16,2018-11-03
60,Jimmie Allen,Best Shot,69,61,6,2018-11-03
61,Shawn Mendes X Zedd,Lost In Japan,68,62,5,2018-11-03
62,Mitchell Tenpenny,Drunk Me,72,63,11,2018-11-03
63,Bryce Vine,Drew Barrymore,64,64,11,2018-11-03
64,Billie Eilish,When The Party's Over,0,65,1,2018-11-03
65,Lil Peep & XXXTENTACION,Falling Down,55,66,6,2018-11-03
66,Lady Gaga,I'll Never Love Again,54,67,3,2018-11-03
67,French Montana Featuring Drake,No Stylist,67,68,5,2018-11-03
68,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,73,69,10,2018-11-03
69,Russell Dickerson,Blue Tacoma,65,70,10,2018-11-03
70,Chris Young,Hangin' On,78,71,8,2018-11-03
71,Future & Juice WRLD Featuring Young Scooter,Jet Lag,0,72,1,2018-11-03
72,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,45,73,13,2018-11-03
73,Eminem,Venom,57,74,4,2018-11-03
74,Lauren Daigle,You Say,75,75,15,2018-11-03
75,Cole Swindell,Break Up In The End,56,76,16,2018-11-03
76,Calvin Harris & Sam Smith,Promises,80,77,10,2018-11-03
77,Eminem Featuring Joyner Lucas,Lucky You,74,78,8,2018-11-03
78,Eminem,Killshot,70,79,6,2018-11-03
79,Lil Mosey,Noticed,92,80,5,2018-11-03
80,Maren Morris,Rich,85,81,3,2018-11-03
81,Future & Juice WRLD,Astronauts,0,82,1,2018-11-03
82,Khalid & Kane Brown,Saturday Nights,0,83,1,2018-11-03
83,Old Dominion,Hotel Key,79,84,17,2018-11-03
84,Daniel Caesar Featuring H.E.R.,Best Part,81,85,14,2018-11-03
85,Yella Beezy,That's On Me,82,86,13,2018-11-03
86,Chris Janson,Drunk Girl,87,87,9,2018-11-03
87,Khalid Featuring Empress Of,Suncity,0,88,1,2018-11-03
88,Khalid,Vertigo,0,89,1,2018-11-03
89,Lil Uzi Vert,New Patek,77,90,6,2018-11-03
90,Lil Yachty Featuring Juice WRLD,Yacht Club,0,91,1,2018-11-03
91,Juice WRLD,Make It Back,0,92,1,2018-11-03
92,Dua Lipa & BLACKPINK,Kiss And Make Up,0,93,1,2018-11-03
93,Eric Church,Desperate Man,89,94,12,2018-11-03
94,Pardison Fontaine Featuring Cardi B,Backin' It Up,0,95,2,2018-11-03
95,Weezer,Africa,84,96,15,2018-11-03
96,Silk City x Dua Lipa,Electricity,97,97,3,2018-11-03
97,Lil Yachty Featuring Playboi Carti,Get Dripped,0,98,1,2018-11-03
98,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,98,99,18,2018-11-03
99,Dierks Bentley Featuring Brothers Osborne,Burning Man,0,100,1,2018-11-03
0,Maroon 5 Featuring Cardi B,Girls Like You,1,1,21,2018-10-27
1,Kodak Black Featuring Travis Scott & Offset,ZEZE,0,2,1,2018-10-27
2,Juice WRLD,Lucid Dreams,2,3,23,2018-10-27
3,Post Malone,Better Now,3,4,25,2018-10-27
4,Bad Bunny Featuring Drake,MIA,0,5,1,2018-10-27
5,Marshmello & Bastille,Happier,8,6,9,2018-10-27
6,Travis Scott,Sicko Mode,6,7,11,2018-10-27
7,Lil Baby & Gunna,Drip Too Hard,4,8,5,2018-10-27
8,5 Seconds Of Summer,Youngblood,7,9,20,2018-10-27
9,Lady Gaga & Bradley Cooper,Shallow,5,10,3,2018-10-27
10,Ella Mai,Trip,16,11,11,2018-10-27
11,"Cardi B, Bad Bunny & J Balvin",I Like It,9,12,28,2018-10-27
12,Imagine Dragons,Natural,13,13,13,2018-10-27
13,Khalid & Normani,Love Lies,12,14,35,2018-10-27
14,Drake,In My Feelings,11,15,16,2018-10-27
15,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,31,16,3,2018-10-27
16,Tyga Featuring Offset,Taste,14,17,21,2018-10-27
17,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,10,18,13,2018-10-27
18,Ariana Grande,God Is A Woman,22,19,14,2018-10-27
19,Drake,Nonstop,19,20,16,2018-10-27
20,Sheck Wes,Mo Bamba,24,21,8,2018-10-27
21,"benny blanco, Halsey & Khalid",Eastside,20,22,14,2018-10-27
22,Halsey,Without Me,18,23,2,2018-10-27
23,Selena Gomez,Back To You,21,24,23,2018-10-27
24,Ella Mai,Boo'd Up,30,25,29,2018-10-27
25,Kanye West & Lil Pump,I Love It,17,26,6,2018-10-27
26,Panic! At The Disco,High Hopes,35,27,11,2018-10-27
27,Lil Baby & Drake,Yes Indeed,26,28,23,2018-10-27
28,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,27,29,20,2018-10-27
29,Lil Baby,Close Friends,28,30,2,2018-10-27
30,Bebe Rexha & Florida Georgia Line,Meant To Be,34,31,52,2018-10-27
31,Bazzi Featuring Camila Cabello,Beautiful,47,32,11,2018-10-27
32,lovelytheband,Broken,39,33,14,2018-10-27
33,Taylor Swift,Delicate,33,34,32,2018-10-27
34,Lil Baby & Gunna Featuring Drake,Never Recover,15,35,2,2018-10-27
35,Lil Wayne,Uproar,29,36,3,2018-10-27
36,Bebe Rexha,I'm A Mess,42,37,14,2018-10-27
37,Post Malone Featuring Ty Dolla $ign,Psycho,38,38,34,2018-10-27
38,Lauv,I Like Me Better,40,39,36,2018-10-27
39,XXXTENTACION,Sad!,37,40,33,2018-10-27
40,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,46,41,5,2018-10-27
41,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,23,42,3,2018-10-27
42,"Zedd, Maren Morris & Grey",The Middle,45,43,38,2018-10-27
43,Luke Combs,She Got The Best Of Me,51,44,10,2018-10-27
44,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,32,45,12,2018-10-27
45,Cardi B Featuring Kehlani,Ring,52,46,13,2018-10-27
46,Dan + Shay,Tequila,49,47,32,2018-10-27
47,Quavo Featuring Drake,Flip The Switch,0,48,1,2018-10-27
48,Ariana Grande,No Tears Left To Cry,44,49,26,2018-10-27
49,Lady Gaga,Always Remember Us This Way,41,50,2,2018-10-27
50,6ix9ine Featuring Bobby Shmurda,STOOPID,25,51,2,2018-10-27
51,Ariana Grande,Breathin,55,52,9,2018-10-27
52,Quavo,W O R K I N  M E,88,53,10,2018-10-27
53,Lady Gaga,I'll Never Love Again,36,54,2,2018-10-27
54,Lil Peep & XXXTENTACION,Falling Down,50,55,5,2018-10-27
55,Cole Swindell,Break Up In The End,66,56,15,2018-10-27
56,Eminem,Venom,43,57,3,2018-10-27
57,NF,Lie,71,58,12,2018-10-27
58,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),57,59,8,2018-10-27
59,Florida Georgia Line,Simple,48,60,20,2018-10-27
60,Quavo Featuring 21 Savage,Pass Out,0,61,1,2018-10-27
61,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,59,62,15,2018-10-27
62,Dan + Shay,Speechless,69,63,6,2018-10-27
63,Bryce Vine,Drew Barrymore,56,64,10,2018-10-27
64,Russell Dickerson,Blue Tacoma,58,65,9,2018-10-27
65,Kane Brown,Lose It,65,66,14,2018-10-27
66,French Montana Featuring Drake,No Stylist,85,67,4,2018-10-27
67,Shawn Mendes X Zedd,Lost In Japan,82,68,4,2018-10-27
68,Jimmie Allen,Best Shot,87,69,5,2018-10-27
69,Eminem,Killshot,53,70,5,2018-10-27
70,Khalid,Better,76,71,5,2018-10-27
71,Mitchell Tenpenny,Drunk Me,72,72,10,2018-10-27
72,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,75,73,9,2018-10-27
73,Eminem Featuring Joyner Lucas,Lucky You,64,74,7,2018-10-27
74,Lauren Daigle,You Say,73,75,14,2018-10-27
75,Flipp Dinero,Leave Me Alone,94,76,5,2018-10-27
76,Lil Uzi Vert,New Patek,62,77,5,2018-10-27
77,Chris Young,Hangin' On,89,78,7,2018-10-27
78,Old Dominion,Hotel Key,70,79,16,2018-10-27
79,Calvin Harris & Sam Smith,Promises,83,80,9,2018-10-27
80,Daniel Caesar Featuring H.E.R.,Best Part,92,81,13,2018-10-27
81,Yella Beezy,That's On Me,90,82,12,2018-10-27
82,Queen Naija,Medicine,86,83,20,2018-10-27
83,Weezer,Africa,77,84,14,2018-10-27
84,Maren Morris,Rich,0,85,2,2018-10-27
85,Quavo,Biggest Alley Oop,0,86,1,2018-10-27
86,Chris Janson,Drunk Girl,96,87,8,2018-10-27
87,Quavo Featuring Travis Scott,Rerun,0,88,1,2018-10-27
88,Eric Church,Desperate Man,68,89,11,2018-10-27
89,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,0,90,2,2018-10-27
90,Lil Wayne Featuring XXXTENTACION,Don't Cry,60,91,3,2018-10-27
91,Lil Mosey,Noticed,100,92,4,2018-10-27
92,Quavo,Huncho Dreams,0,93,1,2018-10-27
93,Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It),0,94,4,2018-10-27
94,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,0,95,5,2018-10-27
95,Luke Bryan,"Sunrise, Sunburn, Sunset",99,96,16,2018-10-27
96,Silk City x Dua Lipa,Electricity,0,97,2,2018-10-27
97,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,0,98,17,2018-10-27
98,Kodak Black,"If I'm Lyin, I'm Flyin",74,99,3,2018-10-27
99,Quavo Featuring Lil Baby,Lose It,0,100,1,2018-10-27
0,Maroon 5 Featuring Cardi B,Girls Like You,1,1,20,2018-10-20
1,Juice WRLD,Lucid Dreams,3,2,22,2018-10-20
2,Post Malone,Better Now,4,3,24,2018-10-20
3,Lil Baby & Gunna,Drip Too Hard,25,4,4,2018-10-20
4,Lady Gaga & Bradley Cooper,Shallow,28,5,2,2018-10-20
5,Travis Scott,Sicko Mode,6,6,10,2018-10-20
6,5 Seconds Of Summer,Youngblood,8,7,19,2018-10-20
7,Marshmello & Bastille,Happier,13,8,8,2018-10-20
8,"Cardi B, Bad Bunny & J Balvin",I Like It,11,9,27,2018-10-20
9,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,12,10,12,2018-10-20
10,Drake,In My Feelings,9,11,15,2018-10-20
11,Khalid & Normani,Love Lies,16,12,34,2018-10-20
12,Imagine Dragons,Natural,19,13,12,2018-10-20
13,Tyga Featuring Offset,Taste,15,14,20,2018-10-20
14,Lil Baby & Gunna Featuring Drake,Never Recover,0,15,1,2018-10-20
15,Ella Mai,Trip,20,16,10,2018-10-20
16,Kanye West & Lil Pump,I Love It,18,17,5,2018-10-20
17,Halsey,Without Me,0,18,1,2018-10-20
18,Drake,Nonstop,23,19,15,2018-10-20
19,"benny blanco, Halsey & Khalid",Eastside,29,20,13,2018-10-20
20,Selena Gomez,Back To You,22,21,22,2018-10-20
21,Ariana Grande,God Is A Woman,21,22,13,2018-10-20
22,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,2,23,2,2018-10-20
23,Sheck Wes,Mo Bamba,38,24,7,2018-10-20
24,6ix9ine Featuring Bobby Shmurda,STOOPID,0,25,1,2018-10-20
25,Lil Baby & Drake,Yes Indeed,31,26,22,2018-10-20
26,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,32,27,19,2018-10-20
27,Lil Baby,Close Friends,0,28,1,2018-10-20
28,Lil Wayne,Uproar,7,29,2,2018-10-20
29,Ella Mai,Boo'd Up,33,30,28,2018-10-20
30,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,27,31,2,2018-10-20
31,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,30,32,11,2018-10-20
32,Taylor Swift,Delicate,37,33,31,2018-10-20
33,Bebe Rexha & Florida Georgia Line,Meant To Be,35,34,51,2018-10-20
34,Panic! At The Disco,High Hopes,49,35,10,2018-10-20
35,Lady Gaga,I'll Never Love Again,0,36,1,2018-10-20
36,XXXTENTACION,Sad!,41,37,32,2018-10-20
37,Post Malone Featuring Ty Dolla $ign,Psycho,44,38,33,2018-10-20
38,lovelytheband,Broken,48,39,13,2018-10-20
39,Lauv,I Like Me Better,42,40,35,2018-10-20
40,Lady Gaga,Always Remember Us This Way,0,41,1,2018-10-20
41,Bebe Rexha,I'm A Mess,45,42,13,2018-10-20
42,Eminem,Venom,0,43,2,2018-10-20
43,Ariana Grande,No Tears Left To Cry,43,44,25,2018-10-20
44,"Zedd, Maren Morris & Grey",The Middle,46,45,37,2018-10-20
45,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,51,46,4,2018-10-20
46,Bazzi Featuring Camila Cabello,Beautiful,52,47,10,2018-10-20
47,Florida Georgia Line,Simple,53,48,19,2018-10-20
48,Dan + Shay,Tequila,50,49,31,2018-10-20
49,Lil Peep & XXXTENTACION,Falling Down,40,50,4,2018-10-20
50,Luke Combs,She Got The Best Of Me,58,51,9,2018-10-20
51,Cardi B Featuring Kehlani,Ring,61,52,12,2018-10-20
52,Eminem,Killshot,34,53,4,2018-10-20
53,Lil Baby & Gunna Featuring Lil Durk & NAV,Off White VLONE,0,54,1,2018-10-20
54,Ariana Grande,Breathin,68,55,8,2018-10-20
55,Bryce Vine,Drew Barrymore,63,56,9,2018-10-20
56,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),64,57,7,2018-10-20
57,Russell Dickerson,Blue Tacoma,60,58,8,2018-10-20
58,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,66,59,14,2018-10-20
59,Lil Wayne Featuring XXXTENTACION,Don't Cry,5,60,2,2018-10-20
60,Lil Baby & Gunna,Business Is Business,0,61,1,2018-10-20
61,Lil Uzi Vert,New Patek,54,62,4,2018-10-20
62,Lady Gaga,Is That Alright?,0,63,1,2018-10-20
63,Eminem Featuring Joyner Lucas,Lucky You,55,64,6,2018-10-20
64,Kane Brown,Lose It,72,65,13,2018-10-20
65,Cole Swindell,Break Up In The End,73,66,14,2018-10-20
66,Lil Wayne Featuring Travis Scott,Let It Fly,10,67,2,2018-10-20
67,Eric Church,Desperate Man,0,68,10,2018-10-20
68,Dan + Shay,Speechless,82,69,5,2018-10-20
69,Old Dominion,Hotel Key,69,70,15,2018-10-20
70,NF,Lie,71,71,11,2018-10-20
71,Mitchell Tenpenny,Drunk Me,80,72,9,2018-10-20
72,Lauren Daigle,You Say,70,73,13,2018-10-20
73,Kodak Black,"If I'm Lyin, I'm Flyin",56,74,2,2018-10-20
74,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,84,75,8,2018-10-20
75,Khalid,Better,87,76,4,2018-10-20
76,Weezer,Africa,67,77,13,2018-10-20
77,Lil Wayne,Dedicate,14,78,2,2018-10-20
78,twenty one pilots,Jumpsuit,0,79,4,2018-10-20
79,Lil Baby & Gunna,Belly,0,80,1,2018-10-20
80,twenty one pilots,My Blood,0,81,1,2018-10-20
81,Shawn Mendes X Zedd,Lost In Japan,99,82,3,2018-10-20
82,Calvin Harris & Sam Smith,Promises,85,83,8,2018-10-20
83,Charlie Puth,The Way I Am,77,84,7,2018-10-20
84,French Montana Featuring Drake,No Stylist,94,85,3,2018-10-20
85,Queen Naija,Medicine,89,86,19,2018-10-20
86,Jimmie Allen,Best Shot,95,87,4,2018-10-20
87,Quavo,W O R K I N  M E,91,88,9,2018-10-20
88,Chris Young,Hangin' On,96,89,6,2018-10-20
89,Yella Beezy,That's On Me,88,90,11,2018-10-20
90,Lil Wayne,Can't Be Broken,17,91,2,2018-10-20
91,Daniel Caesar Featuring H.E.R.,Best Part,92,92,12,2018-10-20
92,Bradley Cooper,Maybe It's Time,0,93,1,2018-10-20
93,Flipp Dinero,Leave Me Alone,98,94,4,2018-10-20
94,twenty one pilots,Nico And The Niners,0,95,2,2018-10-20
95,Chris Janson,Drunk Girl,97,96,7,2018-10-20
96,Lil Baby,Deep End,0,97,1,2018-10-20
97,Lil Baby & Gunna,I Am,0,98,1,2018-10-20
98,Luke Bryan,"Sunrise, Sunburn, Sunset",83,99,15,2018-10-20
99,Lil Mosey,Noticed,0,100,3,2018-10-20
0,Maroon 5 Featuring Cardi B,Girls Like You,1,1,19,2018-10-13
1,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,0,2,1,2018-10-13
2,Juice WRLD,Lucid Dreams,2,3,21,2018-10-13
3,Post Malone,Better Now,3,4,23,2018-10-13
4,Lil Wayne Featuring XXXTENTACION,Don't Cry,0,5,1,2018-10-13
5,Travis Scott,Sicko Mode,6,6,9,2018-10-13
6,Lil Wayne,Uproar,0,7,1,2018-10-13
7,5 Seconds Of Summer,Youngblood,10,8,18,2018-10-13
8,Drake,In My Feelings,4,9,14,2018-10-13
9,Lil Wayne Featuring Travis Scott,Let It Fly,0,10,1,2018-10-13
10,"Cardi B, Bad Bunny & J Balvin",I Like It,7,11,26,2018-10-13
11,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,8,12,11,2018-10-13
12,Marshmello & Bastille,Happier,15,13,7,2018-10-13
13,Lil Wayne,Dedicate,0,14,1,2018-10-13
14,Tyga Featuring Offset,Taste,11,15,19,2018-10-13
15,Khalid & Normani,Love Lies,12,16,33,2018-10-13
16,Lil Wayne,Can't Be Broken,0,17,1,2018-10-13
17,Kanye West & Lil Pump,I Love It,9,18,4,2018-10-13
18,Imagine Dragons,Natural,14,19,11,2018-10-13
19,Ella Mai,Trip,18,20,9,2018-10-13
20,Ariana Grande,God Is A Woman,20,21,12,2018-10-13
21,Selena Gomez,Back To You,19,22,21,2018-10-13
22,Drake,Nonstop,16,23,14,2018-10-13
23,Lil Wayne Featuring Sosamann,What About Me,0,24,1,2018-10-13
24,Lil Baby & Gunna,Drip Too Hard,25,25,3,2018-10-13
25,Lil Wayne Featuring Nicki Minaj,Dark Side Of The Moon,0,26,1,2018-10-13
26,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,0,27,1,2018-10-13
27,Lady Gaga & Bradley Cooper,Shallow,0,28,1,2018-10-13
28,"benny blanco, Halsey & Khalid",Eastside,27,29,12,2018-10-13
29,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,17,30,10,2018-10-13
30,Lil Baby & Drake,Yes Indeed,22,31,21,2018-10-13
31,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,26,32,18,2018-10-13
32,Ella Mai,Boo'd Up,23,33,27,2018-10-13
33,Eminem,Killshot,5,34,3,2018-10-13
34,Bebe Rexha & Florida Georgia Line,Meant To Be,30,35,50,2018-10-13
35,Lil Wayne Featuring Reginae Carter,Famous,0,36,1,2018-10-13
36,Taylor Swift,Delicate,29,37,30,2018-10-13
37,Sheck Wes,Mo Bamba,31,38,6,2018-10-13
38,Lil Wayne Featuring Snoop Dogg,Dope N****z,0,39,1,2018-10-13
39,Lil Peep & XXXTENTACION,Falling Down,13,40,3,2018-10-13
40,XXXTENTACION,Sad!,33,41,31,2018-10-13
41,Lauv,I Like Me Better,34,42,34,2018-10-13
42,Ariana Grande,No Tears Left To Cry,32,43,24,2018-10-13
43,Post Malone Featuring Ty Dolla $ign,Psycho,35,44,32,2018-10-13
44,Bebe Rexha,I'm A Mess,36,45,12,2018-10-13
45,"Zedd, Maren Morris & Grey",The Middle,37,46,36,2018-10-13
46,Lil Wayne,Open Letter,0,47,1,2018-10-13
47,lovelytheband,Broken,41,48,12,2018-10-13
48,Panic! At The Disco,High Hopes,46,49,9,2018-10-13
49,Dan + Shay,Tequila,44,50,30,2018-10-13
50,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,38,51,3,2018-10-13
51,Bazzi Featuring Camila Cabello,Beautiful,43,52,9,2018-10-13
52,Florida Georgia Line,Simple,42,53,18,2018-10-13
53,Lil Uzi Vert,New Patek,24,54,3,2018-10-13
54,Eminem Featuring Joyner Lucas,Lucky You,28,55,5,2018-10-13
55,Kodak Black,"If I'm Lyin, I'm Flyin",0,56,1,2018-10-13
56,Lil Wayne,Problems,0,57,1,2018-10-13
57,Luke Combs,She Got The Best Of Me,48,58,8,2018-10-13
58,Lil Wayne,Hittas,0,59,1,2018-10-13
59,Russell Dickerson,Blue Tacoma,52,60,7,2018-10-13
60,Cardi B Featuring Kehlani,Ring,49,61,11,2018-10-13
61,Lil Wayne,Open Safe,0,62,1,2018-10-13
62,Bryce Vine,Drew Barrymore,51,63,8,2018-10-13
63,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),56,64,6,2018-10-13
64,Lil Wayne,Took His Time,0,65,1,2018-10-13
65,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,54,66,13,2018-10-13
66,Weezer,Africa,55,67,12,2018-10-13
67,Ariana Grande,Breathin,58,68,7,2018-10-13
68,Old Dominion,Hotel Key,50,69,14,2018-10-13
69,Lauren Daigle,You Say,53,70,12,2018-10-13
70,NF,Lie,62,71,10,2018-10-13
71,Kane Brown,Lose It,63,72,12,2018-10-13
72,Cole Swindell,Break Up In The End,60,73,13,2018-10-13
73,Lil Wayne,Mess,0,74,1,2018-10-13
74,Lil Wayne,Let It All Work Out,0,75,1,2018-10-13
75,Lil Wayne Featuring Ashanti & Mack Maine,Start This S**t Off Right,0,76,1,2018-10-13
76,Charlie Puth,The Way I Am,61,77,6,2018-10-13
77,Lil Wayne,Used 2,0,78,1,2018-10-13
78,Machine Gun Kelly,Rap Devil,40,79,4,2018-10-13
79,Mitchell Tenpenny,Drunk Me,67,80,8,2018-10-13
80,Lil Wayne,Demon,0,81,1,2018-10-13
81,Dan + Shay,Speechless,77,82,4,2018-10-13
82,Luke Bryan,"Sunrise, Sunburn, Sunset",59,83,14,2018-10-13
83,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,76,84,7,2018-10-13
84,Calvin Harris & Sam Smith,Promises,68,85,7,2018-10-13
85,Lil Wayne,Perfect Strangers,0,86,1,2018-10-13
86,Khalid,Better,57,87,3,2018-10-13
87,Yella Beezy,That's On Me,69,88,10,2018-10-13
88,Queen Naija,Medicine,66,89,18,2018-10-13
89,Lil Wayne Featuring Nivea,Dope New Gospel,0,90,1,2018-10-13
